PlayerID
457705
467793
493329
500743
502054
502671
514888
516782
518692
519242
521692
527038
542303
543135
543243
543309
543760
543807
545341
545361
547180
553869
553993
554430
570482
571448
571970
572191
572233
573262
575929
579328
592206
592450
592518
592663
592669
592885
593428
593871
594902
595777
595879
596019
596103
596115
596146
600869
602104
605137
605141
605280
605483
606115
606192
606466
607043
607074
607208
607680
608070
608324
608369
609280
620443
621020
621028
621043
621107
621244
621438
621439
621493
621566
622534
622663
622761
623993
624413
624415
624424
624431
624585
628451
630105
641154
641313
641355
641487
641584
641598
641680
641933
642133
642136
642350
642547
642715
643217
643289
643396
645261
645277
645302
646240
647304
650333
650402
650489
650633
650859
656305
656537
656555
656775
656811
656941
657006
657041
657136
657277
657557
660271
660688
661388
663457
663538
663586
663604
663616
663624
663647
663656
663697
663698
663728
663743
663993
664023
664034
664056
664238
664285
664728
664761
664770
664774
664983
665052
665161
665487
665489
665742
665750
665804
665828
665833
665862
665926
666142
666149
666158
666176
666182
666310
666397
666969
666971
667472
667670
668227
668670
668678
668709
668715
668804
668881
668901
668930
668939
668952
669003
669004
669016
669022
669065
669127
669208
669224
669234
669242
669257
669289
669302
669304
669364
669373
669394
669701
669707
669720
670042
670223
670242
670541
670623
670770
671056
671213
671218
671277
671732
671739
672275
672284
672356
672386
672515
672580
672640
672695
672820
673237
673357
673548
673962
676059
676070
676391
676440
676475
676694
676801
676979
677587
677594
677800
677951
678246
678877
678882
679529
680574
680732
680757
680776
680777
680977
681082
681146
681297
681351
681481
681624
681962
682668
682829
682848
682928
682985
682998
683011
683734
683737
686217
686469
686611
686676
686681
687363
687401
687952
688363
690993
691016
691023
691026
691176
691718
693304
694192
694384
694497
694671
694973
695238
695578
696285
700250
700932
701538
702616
805779
807713
808982
